user,adgroup_id,pid,clk,cate_id,campaign_id,customer,price,cms_segid,cms_group_id,final_gender_code,age_level,pvalue_level,shopping_level,occupation,new_user_class_level,user_cate,pv_1,cart_1,fav_1,buy_1,pv_2,cart_2,fav_2,buy_2,pv_3,cart_3,fav_3,buy_3,brand_New
57,406016,430548_1007,0,877,305187,241041,12.8,0,3,2,3,999999999,3,0,999999999,57_877,0,0,0,0,0,0,0,0,13,0,0,0,409946
57,37432,430548_1007,0,877,86757,164746,2.6,0,3,2,3,999999999,3,0,999999999,57_877,0,0,0,0,0,0,0,0,13,0,0,0,999999999
90,276030,430539_1007,1,6428,47913,114689,298.0,57,8,1,2,2,3,0,3,90_6428,3,0,0,0,36,0,0,0,7,0,0,0,453462
90,276030,430548_1007,0,6428,47913,114689,298.0,57,8,1,2,2,3,0,3,90_6428,3,0,0,0,36,0,0,0,7,0,0,0,453462
19,354535,430539_1007,0,4521,113248,133425,299.0,0,0,2,0,999999999,3,0,2,19_4521,8,0,0,0,2,0,0,0,6,0,0,0,126523
19,185305,430539_1007,1,4521,245127,25192,1099.0,0,0,2,0,999999999,3,0,2,19_4521,8,0,0,0,2,0,0,0,6,0,0,0,89627
19,272450,430539_1007,0,4521,245127,25192,1099.0,0,0,2,0,999999999,3,0,2,19_4521,8,0,0,0,2,0,0,0,6,0,0,0,89627
19,431422,430539_1007,0,4521,44598,131825,1499.0,0,0,2,0,999999999,3,0,2,19_4521,8,0,0,0,2,0,0,0,6,0,0,0,163614
19,92871,430539_1007,0,4521,73802,131825,1499.0,0,0,2,0,999999999,3,0,2,19_4521,8,0,0,0,2,0,0,0,6,0,0,0,163614
37,594775,430539_1007,0,4520,395133,24194,68.0,0,2,2,2,999999999,3,0,2,37_4520,11,0,1,0,5,0,0,0,12,0,1,0,135426
37,833776,430539_1007,0,4520,133767,14258,999.0,0,2,2,2,999999999,3,0,2,37_4520,11,0,1,0,5,0,0,0,12,0,1,0,999999999
37,622217,430539_1007,0,4520,137887,14258,75.0,0,2,2,2,999999999,3,0,2,37_4520,11,0,1,0,5,0,0,0,12,0,1,0,999999999
37,622217,430539_1007,0,4520,137887,14258,75.0,0,2,2,2,999999999,3,0,2,37_4520,11,0,1,0,5,0,0,0,12,0,1,0,999999999
37,622217,430539_1007,0,4520,137887,14258,75.0,0,2,2,2,999999999,3,0,2,37_4520,11,0,1,0,5,0,0,0,12,0,1,0,999999999
37,622217,430539_1007,0,4520,137887,14258,75.0,0,2,2,2,999999999,3,0,2,37_4520,11,0,1,0,5,0,0,0,12,0,1,0,999999999
37,745106,430539_1007,0,4520,395133,24194,58.0,0,2,2,2,999999999,3,0,2,37_4520,11,0,1,0,5,0,0,0,12,0,1,0,999999999
37,710060,430539_1007,0,4520,98970,6970,98.0,0,2,2,2,999999999,3,0,2,37_4520,11,0,1,0,5,0,0,0,12,0,1,0,999999999
37,659645,430539_1007,0,4520,59319,21265,88.0,0,2,2,2,999999999,3,0,2,37_4520,11,0,1,0,5,0,0,0,12,0,1,0,163296
37,604453,430539_1007,0,4520,386201,27731,87.0,0,2,2,2,999999999,3,0,2,37_4520,11,0,1,0,5,0,0,0,12,0,1,0,314496
37,782999,430539_1007,0,4520,190951,199672,89.0,0,2,2,2,999999999,3,0,2,37_4520,11,0,1,0,5,0,0,0,12,0,1,0,999999999
37,708105,430539_1007,0,4520,125699,16007,99.0,0,2,2,2,999999999,3,0,2,37_4520,11,0,1,0,5,0,0,0,12,0,1,0,98771
37,843304,430539_1007,0,4520,386201,27731,147.5,0,2,2,2,999999999,3,0,2,37_4520,11,0,1,0,5,0,0,0,12,0,1,0,999999999
37,788347,430539_1007,0,4520,78315,21265,69.9,0,2,2,2,999999999,3,0,2,37_4520,11,0,1,0,5,0,0,0,12,0,1,0,999999999
37,601931,430539_1007,0,4520,365908,29253,69.0,0,2,2,2,999999999,3,0,2,37_4520,11,0,1,0,5,0,0,0,12,0,1,0,999999999
37,829229,430539_1007,0,4520,285160,235850,499.0,0,2,2,2,999999999,3,0,2,37_4520,11,0,1,0,5,0,0,0,12,0,1,0,342760
37,538506,430539_1007,0,4520,211802,207582,149.0,0,2,2,2,999999999,3,0,2,37_4520,11,0,1,0,5,0,0,0,12,0,1,0,999999999
37,728269,430539_1007,0,4520,288871,43586,79.0,0,2,2,2,999999999,3,0,2,37_4520,11,0,1,0,5,0,0,0,12,0,1,0,133300
37,728269,430539_1007,0,4520,288871,43586,79.0,0,2,2,2,999999999,3,0,2,37_4520,11,0,1,0,5,0,0,0,12,0,1,0,133300
74,714026,430539_1007,0,6183,320186,61314,299.0,20,3,2,3,2,3,0,3,74_6183,10,0,0,0,7,0,0,0,8,0,0,0,417343
74,567574,430539_1007,0,6183,31923,87197,69.0,20,3,2,3,2,3,0,3,74_6183,10,0,0,0,7,0,0,0,8,0,0,0,999999999
74,762719,430539_1007,0,6183,394225,48401,308.0,20,3,2,3,2,3,0,3,74_6183,10,0,0,0,7,0,0,0,8,0,0,0,34735
74,788994,430539_1007,0,6183,354570,61314,299.0,20,3,2,3,2,3,0,3,74_6183,10,0,0,0,7,0,0,0,8,0,0,0,417343
74,788994,430539_1007,0,6183,354570,61314,299.0,20,3,2,3,2,3,0,3,74_6183,10,0,0,0,7,0,0,0,8,0,0,0,417343
75,63420,430539_1007,0,9742,153545,79171,298.0,33,4,2,4,2,3,0,2,75_9742,0,0,0,0,0,0,0,0,59,3,0,0,292607
75,81176,430539_1007,0,9742,192763,193993,240.0,33,4,2,4,2,3,0,2,75_9742,0,0,0,0,0,0,0,0,59,3,0,0,285062
75,202999,430539_1007,0,9742,108421,164496,290.0,33,4,2,4,2,3,0,2,75_9742,0,0,0,0,0,0,0,0,59,3,0,0,414934
75,76990,430539_1007,0,9742,186729,194285,999.0,33,4,2,4,2,3,0,2,75_9742,0,0,0,0,0,0,0,0,59,3,0,0,220468
75,445230,430539_1007,1,9742,39120,106222,688.0,33,4,2,4,2,3,0,2,75_9742,0,0,0,0,0,0,0,0,59,3,0,0,999999999
75,211596,430539_1007,0,9742,221145,180859,70.0,33,4,2,4,2,3,0,2,75_9742,0,0,0,0,0,0,0,0,59,3,0,0,321904
75,153935,430539_1007,0,9742,223940,184462,246.0,33,4,2,4,2,3,0,2,75_9742,0,0,0,0,0,0,0,0,59,3,0,0,217345
75,427161,430539_1007,0,9742,350872,204986,76.0,33,4,2,4,2,3,0,2,75_9742,0,0,0,0,0,0,0,0,59,3,0,0,344962
75,585683,430539_1007,1,9742,377898,188007,304.0,33,4,2,4,2,3,0,2,75_9742,0,0,0,0,0,0,0,0,59,3,0,0,304488
75,467139,430539_1007,0,9742,59135,143353,1000.0,33,4,2,4,2,3,0,2,75_9742,0,0,0,0,0,0,0,0,59,3,0,0,220468
75,634413,430539_1007,0,9742,132541,11500,290.0,33,4,2,4,2,3,0,2,75_9742,0,0,0,0,0,0,0,0,59,3,0,0,434760
76,98908,430548_1007,0,4280,412957,53283,99.0,7,2,2,2,1,3,0,2,76_4280,0,0,0,0,28,0,2,0,0,0,0,0,192718
76,331171,430548_1007,0,4280,404347,53587,17.0,7,2,2,2,1,3,0,2,76_4280,0,0,0,0,28,0,2,0,0,0,0,0,999999999
76,756686,430548_1007,0,4280,119812,6352,113.0,7,2,2,2,1,3,0,2,76_4280,0,0,0,0,28,0,2,0,0,0,0,0,66102
76,447049,430548_1007,0,4280,155742,184541,105.0,7,2,2,2,1,3,0,2,76_4280,0,0,0,0,28,0,2,0,0,0,0,0,999999999
76,447049,430548_1007,0,4280,155742,184541,105.0,7,2,2,2,1,3,0,2,76_4280,0,0,0,0,28,0,2,0,0,0,0,0,999999999
76,684174,430548_1007,0,4280,396664,51181,29.8,7,2,2,2,1,3,0,2,76_4280,0,0,0,0,28,0,2,0,0,0,0,0,999999999
76,515148,430548_1007,0,4280,51055,93689,128.0,7,2,2,2,1,3,0,2,76_4280,0,0,0,0,28,0,2,0,0,0,0,0,277900
76,591865,430548_1007,0,4280,394750,49134,488.0,7,2,2,2,1,3,0,2,76_4280,0,0,0,0,28,0,2,0,0,0,0,0,999999999
76,816070,430548_1007,0,4280,281056,234666,69.0,7,2,2,2,1,3,0,2,76_4280,0,0,0,0,28,0,2,0,0,0,0,0,999999999
76,756394,430548_1007,0,4280,350788,252797,239.0,7,2,2,2,1,3,0,2,76_4280,0,0,0,0,28,0,2,0,0,0,0,0,999999999
76,658200,430548_1007,0,4280,123517,116118,298.0,7,2,2,2,1,3,0,2,76_4280,0,0,0,0,28,0,2,0,0,0,0,0,999999999
89,707249,430548_1007,0,4282,393833,48198,1599.0,0,4,2,4,999999999,3,0,4,89_4282,10,0,0,0,1,0,0,0,1,0,0,0,34818
45,101339,430548_1007,0,4546,213381,155622,24.0,57,8,1,2,1,3,0,3,45_4546,0,0,0,0,0,0,0,0,28,1,1,0,217184
64,312624,430548_1007,0,4552,256685,127935,599.0,0,8,1,2,999999999,2,0,999999999,64_4552,0,0,0,0,0,0,0,0,13,0,0,0,44771
64,105291,430548_1007,0,4552,54489,138931,3498.0,0,8,1,2,999999999,2,0,999999999,64_4552,0,0,0,0,0,0,0,0,13,0,0,0,405808
64,184735,430548_1007,0,4552,72991,138931,1298.0,0,8,1,2,999999999,2,0,999999999,64_4552,0,0,0,0,0,0,0,0,13,0,0,0,405808
64,24807,430539_1007,0,4552,58421,136844,900.0,0,8,1,2,999999999,2,0,999999999,64_4552,0,0,0,0,0,0,0,0,13,0,0,0,148045
76,207852,430548_1007,0,6244,81164,47385,118.0,7,2,2,2,1,3,0,2,76_6244,0,0,0,0,0,0,0,0,3,0,1,0,27498
80,432849,430539_1007,0,4283,102791,169378,158.0,0,4,2,4,999999999,3,0,999999999,80_4283,0,0,0,0,0,0,0,0,44,0,2,0,999999999
80,92649,430539_1007,0,4283,60799,12321,229.0,0,4,2,4,999999999,3,0,999999999,80_4283,0,0,0,0,0,0,0,0,44,0,2,0,282170
80,401203,430539_1007,0,4283,152421,158682,219.0,0,4,2,4,999999999,3,0,999999999,80_4283,0,0,0,0,0,0,0,0,44,0,2,0,398775
98,322907,430548_1007,0,6423,88656,53482,388.0,66,9,1,3,2,3,0,2,98_6423,4,0,0,0,2,0,0,0,25,0,1,0,96276
98,655120,430548_1007,1,6423,193921,177423,268.0,66,9,1,3,2,3,0,2,98_6423,4,0,0,0,2,0,0,0,25,0,1,0,413473
98,307854,430548_1007,0,6423,130857,7448,288.0,66,9,1,3,2,3,0,2,98_6423,4,0,0,0,2,0,0,0,25,0,1,0,43005
101,768996,430548_1007,0,8882,126444,172601,0.52,8,2,2,2,1,3,0,4,101_8882,0,0,0,0,0,0,0,0,21,0,0,0,160582
101,113019,430548_1007,0,8882,37983,117469,0.8,8,2,2,2,1,3,0,4,101_8882,0,0,0,0,0,0,0,0,21,0,0,0,335394
32,550283,430539_1007,0,6261,247039,141562,316.0,0,3,2,3,999999999,3,0,3,32_6261,1,0,0,0,0,0,0,0,10,0,0,0,312790
83,528874,430548_1007,0,4267,8214,85770,58.0,0,2,2,2,999999999,3,0,999999999,83_4267,0,0,0,0,30,10,1,0,43,2,0,1,210129
3,107685,430548_1007,0,4385,154579,142347,128.0,61,9,1,3,2,2,0,4,3_4385,0,0,0,0,38,2,0,0,0,0,0,0,362586
64,469727,430539_1007,1,11224,125550,142243,396.0,0,8,1,2,999999999,2,0,999999999,64_11224,0,0,0,0,0,0,0,0,5,0,2,0,144709
88,692678,430548_1007,1,6261,147163,134095,336.0,1,1,2,1,1,2,0,3,88_6261,0,0,0,0,16,0,0,0,0,0,0,0,999999999
88,500514,430548_1007,0,6261,411196,60899,138.0,1,1,2,1,1,2,0,3,88_6261,0,0,0,0,16,0,0,0,0,0,0,0,999999999
103,831749,430539_1007,0,4384,144656,44185,129.0,0,11,1,5,2,3,0,999999999,103_4384,0,0,0,0,24,0,0,0,2,0,0,0,352758
103,373737,430539_1007,0,4384,14396,87293,90.0,0,11,1,5,2,3,0,999999999,103_4384,0,0,0,0,24,0,0,0,2,0,0,0,373004
103,315873,430539_1007,0,4384,276117,203848,66.0,0,11,1,5,2,3,0,999999999,103_4384,0,0,0,0,24,0,0,0,2,0,0,0,999999999
103,411711,430539_1007,0,4384,142747,28149,99.0,0,11,1,5,2,3,0,999999999,103_4384,0,0,0,0,24,0,0,0,2,0,0,0,96398
103,368694,430539_1007,0,4384,69334,148590,329.0,0,11,1,5,2,3,0,999999999,103_4384,0,0,0,0,24,0,0,0,2,0,0,0,217672
108,753615,430539_1007,0,4288,230048,200969,268.0,19,3,2,3,2,3,0,2,108_4288,1,0,0,0,0,0,0,0,48,0,1,0,97957
20,118360,430548_1007,0,6160,126296,145225,11.0,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,20_6160,0,0,0,0,0,0,0,0,0,0,0,0,330830
85,22373,430539_1007,0,4704,53150,138531,36.0,0,3,2,3,999999999,3,0,999999999,85_4704,0,0,0,0,12,0,0,0,6,0,0,0,47888
105,535225,430539_1007,0,5539,67413,128727,129.0,0,4,2,4,999999999,3,0,4,105_5539,0,0,0,0,0,0,0,0,8,0,2,0,236296
105,700639,430539_1007,1,5539,406571,60206,49.0,0,4,2,4,999999999,3,0,4,105_5539,0,0,0,0,0,0,0,0,8,0,2,0,22641
57,217209,430548_1007,0,1157,175933,189414,12.0,0,3,2,3,999999999,3,0,999999999,57_1157,0,0,0,0,0,0,0,0,2,0,0,0,183647
57,277501,430548_1007,1,1157,179862,54042,1.8,0,3,2,3,999999999,3,0,999999999,57_1157,0,0,0,0,0,0,0,0,2,0,0,0,381566
6,267562,430539_1007,0,6407,46460,99935,198.0,17,3,2,3,1,3,0,3,6_6407,0,0,0,0,0,0,0,0,4,0,0,0,446355
76,513001,430548_1007,0,562,228107,68883,16.0,7,2,2,2,1,3,0,2,76_562,0,0,0,0,0,0,0,0,0,0,0,0,999999999
76,107716,430548_1007,0,6249,19834,79830,18.0,7,2,2,2,1,3,0,2,76_6249,0,0,0,0,0,0,0,0,2,0,2,0,448039
44,537092,430548_1007,0,6761,421830,69790,536.0,45,5,2,5,2,3,0,4,44_6761,0,0,0,0,3,1,0,0,2,0,0,0,300364
49,818801,430548_1007,0,1665,213113,119273,316.0,0,3,2,3,999999999,2,0,999999999,49_1665,9,1,0,0,0,0,0,0,1,0,0,0,999999999
57,376653,430548_1007,0,7548,207741,84356,2960.0,0,3,2,3,999999999,3,0,999999999,57_7548,0,0,0,0,0,0,0,0,3,0,0,0,313573
82,57777,430548_1007,0,4609,154542,173442,7.99,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,82_4609,0,0,0,0,17,1,1,0,2,0,0,0,378523
82,204249,430548_1007,1,4609,279873,146478,78.0,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,82_4609,0,0,0,0,17,1,1,0,2,0,0,0,452572
57,833815,430548_1007,0,2468,172908,189414,3.6,0,3,2,3,999999999,3,0,999999999,57_2468,0,0,0,0,0,0,0,0,1,0,0,0,183647
57,238820,430548_1007,0,2468,423200,71887,2.2,0,3,2,3,999999999,3,0,999999999,57_2468,0,0,0,0,0,0,0,0,1,0,0,0,999999999
71,22441,430548_1007,1,4593,53278,129193,16.5,19,3,2,3,2,3,0,2,71_4593,0,0,0,0,0,0,0,0,30,3,0,0,415984
61,681902,430548_1007,1,6261,247977,149603,458.0,45,5,2,5,2,3,0,3,61_6261,1,0,0,0,11,0,0,0,89,1,0,0,394768
61,606955,430548_1007,0,6261,324618,72711,399.0,45,5,2,5,2,3,0,3,61_6261,1,0,0,0,11,0,0,0,89,1,0,0,234846
30,601772,430548_1007,0,4281,42034,125231,79.0,30,4,2,4,1,3,0,2,30_4281,0,0,0,0,6,1,0,0,4,0,0,0,999999999
30,680165,430548_1007,0,4281,258358,155321,129.0,30,4,2,4,1,3,0,2,30_4281,0,0,0,0,6,1,0,0,4,0,0,0,291720
89,534885,430548_1007,0,1988,254891,227954,299.0,0,4,2,4,999999999,3,0,4,89_1988,0,0,0,0,34,0,1,0,3,0,0,0,117788
22,426491,430548_1007,0,4436,203312,195434,218.0,0,8,1,2,999999999,1,0,999999999,22_4436,0,0,0,0,0,0,0,0,0,0,0,0,188171
4,458910,430548_1007,0,6286,353875,59027,88.0,0,11,1,5,999999999,2,0,999999999,4_6286,0,0,0,0,1,0,0,0,0,0,0,0,272095
4,352982,430548_1007,0,6286,211185,171360,58.0,0,11,1,5,999999999,2,0,999999999,4_6286,0,0,0,0,1,0,0,0,0,0,0,0,999999999
4,509479,430548_1007,0,6286,96937,166198,53.0,0,11,1,5,999999999,2,0,999999999,4_6286,0,0,0,0,1,0,0,0,0,0,0,0,999999999
4,435170,430548_1007,0,6286,356056,253461,49.0,0,11,1,5,999999999,2,0,999999999,4_6286,0,0,0,0,1,0,0,0,0,0,0,0,257678
4,147787,430548_1007,0,6286,147114,161030,99.0,0,11,1,5,999999999,2,0,999999999,4_6286,0,0,0,0,1,0,0,0,0,0,0,0,109051
4,162823,430548_1007,0,6286,246822,224555,78.0,0,11,1,5,999999999,2,0,999999999,4_6286,0,0,0,0,1,0,0,0,0,0,0,0,262964
4,408212,430548_1007,0,6286,285378,235941,36.0,0,11,1,5,999999999,2,0,999999999,4_6286,0,0,0,0,1,0,0,0,0,0,0,0,999999999
4,408212,430548_1007,0,6286,285378,235941,36.0,0,11,1,5,999999999,2,0,999999999,4_6286,0,0,0,0,1,0,0,0,0,0,0,0,999999999
4,457406,430548_1007,0,6286,55670,136574,99.0,0,11,1,5,999999999,2,0,999999999,4_6286,0,0,0,0,1,0,0,0,0,0,0,0,999999999
4,393463,430548_1007,0,6286,267832,80770,49.0,0,11,1,5,999999999,2,0,999999999,4_6286,0,0,0,0,1,0,0,0,0,0,0,0,999999999
71,9825,430548_1007,0,4517,419365,73725,23.6,19,3,2,3,2,3,0,2,71_4517,15,0,0,0,0,0,0,0,0,0,0,0,223305
83,827433,430548_1007,0,4288,284773,238820,225.0,0,2,2,2,999999999,3,0,999999999,83_4288,0,0,0,0,0,0,0,0,1,0,1,0,377442
92,742090,430539_1007,0,6239,115602,184038,440.0,0,2,2,2,999999999,3,1,2,92_6239,19,0,0,0,35,0,0,0,1,0,0,0,19718
108,394416,430539_1007,0,4280,104651,82543,458.0,19,3,2,3,2,3,0,2,108_4280,2,0,0,0,1,0,0,0,33,0,1,0,180881
108,822742,430539_1007,0,4280,31172,99355,229.0,19,3,2,3,2,3,0,2,108_4280,2,0,0,0,1,0,0,0,33,0,1,0,426540
108,340193,430539_1007,0,4280,177612,1594,248.0,19,3,2,3,2,3,0,2,108_4280,2,0,0,0,1,0,0,0,33,0,1,0,58326
108,662049,430539_1007,0,4280,47876,52940,179.0,19,3,2,3,2,3,0,2,108_4280,2,0,0,0,1,0,0,0,33,0,1,0,120040
37,750446,430539_1007,0,1665,13177,21265,129.9,0,2,2,2,999999999,3,0,2,37_1665,4,0,1,0,2,0,0,0,0,0,0,0,999999999
37,747157,430539_1007,0,1665,359520,13787,122.5,0,2,2,2,999999999,3,0,2,37_1665,4,0,1,0,2,0,0,0,0,0,0,0,999999999
37,606402,430539_1007,0,1665,135931,18362,285.0,0,2,2,2,999999999,3,0,2,37_1665,4,0,1,0,2,0,0,0,0,0,0,0,86040
37,745341,430539_1007,0,1665,234670,159990,122.5,0,2,2,2,999999999,3,0,2,37_1665,4,0,1,0,2,0,0,0,0,0,0,0,999999999
37,687212,430539_1007,0,1665,134678,16298,89.0,0,2,2,2,999999999,3,0,2,37_1665,4,0,1,0,2,0,0,0,0,0,0,0,180871
37,687212,430539_1007,0,1665,134678,16298,89.0,0,2,2,2,999999999,3,0,2,37_1665,4,0,1,0,2,0,0,0,0,0,0,0,180871
37,687212,430539_1007,0,1665,134678,16298,89.0,0,2,2,2,999999999,3,0,2,37_1665,4,0,1,0,2,0,0,0,0,0,0,0,180871
37,687212,430539_1007,0,1665,134678,16298,89.0,0,2,2,2,999999999,3,0,2,37_1665,4,0,1,0,2,0,0,0,0,0,0,0,180871
37,821727,430539_1007,0,1665,78315,21265,139.0,0,2,2,2,999999999,3,0,2,37_1665,4,0,1,0,2,0,0,0,0,0,0,0,999999999
37,821727,430539_1007,0,1665,78315,21265,139.0,0,2,2,2,999999999,3,0,2,37_1665,4,0,1,0,2,0,0,0,0,0,0,0,999999999
37,710832,430539_1007,0,1665,385451,25728,129.0,0,2,2,2,999999999,3,0,2,37_1665,4,0,1,0,2,0,0,0,0,0,0,0,999999999
37,635538,430539_1007,0,1665,270037,23680,89.9,0,2,2,2,999999999,3,0,2,37_1665,4,0,1,0,2,0,0,0,0,0,0,0,408790
37,710164,430539_1007,0,1665,405490,60305,109.0,0,2,2,2,999999999,3,0,2,37_1665,4,0,1,0,2,0,0,0,0,0,0,0,999999999
37,710164,430539_1007,0,1665,405490,60305,109.0,0,2,2,2,999999999,3,0,2,37_1665,4,0,1,0,2,0,0,0,0,0,0,0,999999999
37,710164,430539_1007,0,1665,405490,60305,109.0,0,2,2,2,999999999,3,0,2,37_1665,4,0,1,0,2,0,0,0,0,0,0,0,999999999
37,788770,430539_1007,0,1665,366808,25728,119.0,0,2,2,2,999999999,3,0,2,37_1665,4,0,1,0,2,0,0,0,0,0,0,0,999999999
37,842734,430539_1007,0,1665,134678,16298,149.0,0,2,2,2,999999999,3,0,2,37_1665,4,0,1,0,2,0,0,0,0,0,0,0,180871
37,747590,430539_1007,0,1665,133767,14258,145.0,0,2,2,2,999999999,3,0,2,37_1665,4,0,1,0,2,0,0,0,0,0,0,0,999999999
18,628372,430548_1007,0,4283,305379,245115,118.0,0,3,2,3,999999999,2,0,999999999,18_4283,0,0,0,0,1,0,0,0,2,1,0,0,999999999
33,471914,430548_1007,1,7339,34524,88145,31.5,0,2,2,2,999999999,3,0,999999999,33_7339,0,0,0,0,0,0,0,0,36,1,1,0,312785
33,457275,430548_1007,0,7339,12953,90433,1.0,0,2,2,2,999999999,3,0,999999999,33_7339,0,0,0,0,0,0,0,0,36,1,1,0,342533
33,493527,430548_1007,0,7339,355010,676,9.9,0,2,2,2,999999999,3,0,999999999,33_7339,0,0,0,0,0,0,0,0,36,1,1,0,270824
65,541818,430548_1007,0,6183,107291,29465,298.0,0,3,2,3,999999999,2,0,999999999,65_6183,0,0,0,0,0,0,0,0,4,0,0,0,432592
65,484205,430548_1007,0,6183,345524,94324,172.0,0,3,2,3,999999999,2,0,999999999,65_6183,0,0,0,0,0,0,0,0,4,0,0,0,399534
65,696585,430548_1007,0,6183,401692,56209,98.0,0,3,2,3,999999999,2,0,999999999,65_6183,0,0,0,0,0,0,0,0,4,0,0,0,188080
65,637026,430548_1007,0,6183,16123,94324,172.0,0,3,2,3,999999999,2,0,999999999,65_6183,0,0,0,0,0,0,0,0,4,0,0,0,399534
89,441507,430548_1007,0,4283,51335,130466,79.0,0,4,2,4,999999999,3,0,4,89_4283,22,0,0,0,5,0,0,0,4,0,0,0,999999999
89,733789,430548_1007,0,4283,67222,149058,119.0,0,4,2,4,999999999,3,0,4,89_4283,22,0,0,0,5,0,0,0,4,0,0,0,999999999
89,246551,430548_1007,0,6566,258415,220518,129.0,0,4,2,4,999999999,3,0,4,89_6566,0,0,0,0,8,0,1,0,0,0,0,0,390776
89,24811,430548_1007,0,6566,387626,41592,218.0,0,4,2,4,999999999,3,0,4,89_6566,0,0,0,0,8,0,1,0,0,0,0,0,999999999
89,348817,430548_1007,0,6566,323530,248963,188.0,0,4,2,4,999999999,3,0,4,89_6566,0,0,0,0,8,0,1,0,0,0,0,0,390776
89,348817,430548_1007,0,6566,323530,248963,188.0,0,4,2,4,999999999,3,0,4,89_6566,0,0,0,0,8,0,1,0,0,0,0,0,390776
42,684187,430548_1007,0,1665,35652,117370,399.0,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,42_1665,3,0,0,0,7,0,0,0,9,0,0,0,999999999
42,782118,430548_1007,0,1665,36784,125510,168.0,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,42_1665,3,0,0,0,7,0,0,0,9,0,0,0,405202
42,681970,430548_1007,0,1665,239323,150711,588.0,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,42_1665,3,0,0,0,7,0,0,0,9,0,0,0,83836
42,681970,430548_1007,0,1665,239323,150711,588.0,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,42_1665,3,0,0,0,7,0,0,0,9,0,0,0,83836
42,681970,430548_1007,0,1665,239323,150711,588.0,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,42_1665,3,0,0,0,7,0,0,0,9,0,0,0,83836
42,713321,430548_1007,0,1665,189739,51328,398.0,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,42_1665,3,0,0,0,7,0,0,0,9,0,0,0,299729
42,695792,430548_1007,0,1665,193056,51328,398.0,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,42_1665,3,0,0,0,7,0,0,0,9,0,0,0,299729
42,628335,430548_1007,0,1665,195373,198747,356.0,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,42_1665,3,0,0,0,7,0,0,0,9,0,0,0,234846
42,596565,430548_1007,0,1665,98752,119840,388.0,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,42_1665,3,0,0,0,7,0,0,0,9,0,0,0,312920
42,552263,430548_1007,0,1665,65066,84880,376.0,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,42_1665,3,0,0,0,7,0,0,0,9,0,0,0,247789
42,506739,430548_1007,1,1665,19529,99764,328.0,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,42_1665,3,0,0,0,7,0,0,0,9,0,0,0,212332
42,732446,430548_1007,0,1665,378260,132394,378.0,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,42_1665,3,0,0,0,7,0,0,0,9,0,0,0,999999999
42,743669,430548_1007,0,1665,96840,164289,599.0,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,42_1665,3,0,0,0,7,0,0,0,9,0,0,0,999999999
42,629737,430548_1007,0,1665,367343,61145,55.0,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,42_1665,3,0,0,0,7,0,0,0,9,0,0,0,999999999
55,45056,430548_1007,0,5172,26252,91211,18.0,0,7,1,1,999999999,3,0,2,55_5172,0,0,0,0,1,0,0,0,0,0,0,0,4646
55,106736,430548_1007,0,5172,33655,64289,26.0,0,7,1,1,999999999,3,0,2,55_5172,0,0,0,0,1,0,0,0,0,0,0,0,123826
18,400947,430548_1007,0,5920,209722,206220,76.0,0,3,2,3,999999999,2,0,999999999,18_5920,0,0,0,0,0,0,0,0,5,1,0,0,382171
18,663947,430548_1007,0,5920,330142,219935,76.0,0,3,2,3,999999999,2,0,999999999,18_5920,0,0,0,0,0,0,0,0,5,1,0,0,227299
102,240646,430548_1007,1,9455,98421,45376,6660.0,49,6,2,6,3,3,0,2,102_9455,0,0,0,0,0,0,0,0,2,0,0,0,229227
102,256632,430548_1007,0,9455,195403,45376,8360.0,49,6,2,6,3,3,0,2,102_9455,0,0,0,0,0,0,0,0,2,0,0,0,229227
102,51649,430548_1007,0,9455,417164,71694,6200.0,49,6,2,6,3,3,0,2,102_9455,0,0,0,0,0,0,0,0,2,0,0,0,341292
102,358954,430548_1007,0,9455,286030,129934,4980.0,49,6,2,6,3,3,0,2,102_9455,0,0,0,0,0,0,0,0,2,0,0,0,220468
102,666874,430548_1007,0,9455,332997,183354,1998.0,49,6,2,6,3,3,0,2,102_9455,0,0,0,0,0,0,0,0,2,0,0,0,220468
53,694362,430539_1007,0,6960,368965,231780,368.0,0,8,1,2,999999999,3,0,4,53_6960,13,0,0,0,4,0,0,0,15,0,0,0,109137
